Soupe aux fanes de carottes (ou verdure);https://www.marmiton.org/recettes/recette_soupe-aux-fanes-de-carottes-ou-verdure_32403.aspx
Pelmeni (raviolis russes);https://www.marmiton.org/recettes/recette_pelmeni-raviolis-russes_18900.aspx
CREME DE TOMATES (Potage);https://www.marmiton.org/recettes/recette_creme-de-tomates-potage_20751.aspx
Pain de courgettes;https://www.marmiton.org/recettes/recette_pain-de-courgettes_15371.aspx
Soupe de pois chiches;https://www.marmiton.org/recettes/recette_soupe-de-pois-chiches_30418.aspx
Feuilletés aux escargots;https://www.marmiton.org/recettes/recette_feuilletes-aux-escargots_22470.aspx
Velouté de châtaignes;https://www.marmiton.org/recettes/recette_veloute-de-chataignes_534565.aspx
Velouté de chou-fleur et champignons;https://www.marmiton.org/recettes/recette_veloute-de-chou-fleur-et-champignons_304998.aspx
Flan brocolis hyper simple;https://www.marmiton.org/recettes/recette_flan-brocolis-hyper-simple_62734.aspx
Bricks au thon et à l'oeuf;https://www.marmiton.org/recettes/recette_bricks-au-thon-et-a-l-oeuf_12886.aspx
Petits soufflés à la pomme de terre au Thermomix;https://www.marmiton.org/recettes/recette_petits-souffles-a-la-pomme-de-terre-au-thermomix_382891.aspx
Bourek à la viande hachée;https://www.marmiton.org/recettes/recette_bourek-a-la-viande-hachee_371916.aspx
Gratin de ravioli à l'italienne;https://www.marmiton.org/recettes/recette_gratin-de-ravioli-a-l-italienne_211966.aspx
Velouté de Topinambours;https://www.marmiton.org/recettes/recette_veloute-de-topinambours_35389.aspx
Crème vichyssoise;https://www.marmiton.org/recettes/recette_creme-vichyssoise_12288.aspx
Bricks pommes de terre et steack haché;https://www.marmiton.org/recettes/recette_bricks-pommes-de-terre-et-steack-hache_219387.aspx
Velouté de courgettes au kiri;https://www.marmiton.org/recettes/recette_veloute-de-courgettes-au-kiri_11049.aspx
Tartine avocat et son oeuf mollet;https://www.marmiton.org/recettes/recette_tartine-avocat-et-son-oeuf-mollet_347793.aspx
